price,location,land_area,no_of_flat,no_of_bedroom,no_of_bathroom,no_of_livingroom,no_of_kitchen,furnishing,facing,road_size
Rs. 3 Crore (Negotiable),Location: Madhyapur Thimi Bhaktpur ,Land Area: 0-3-3-3 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East/South faced ,13 Feet 
Rs. 2 Crore 20 Lakh (Negotiable),Location: Gundu ,Land Area: 0-4-3-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,20 Feet 
Rs. 2 Crore 20 Lakh (Negotiable),Location: Gundu ,Land Area: 0-4-3-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,20 Feet 
Rs. 2 Crore 35 Lakh (Negotiable),Location: Dhapakhel ,Land Area: 0-3-1-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Fully Furnished ,Face Towards: South & East Faced ,16 Feet 
Rs. 2 Crore 35 Lakh (Negotiable),Location: Dhapakhel ,Land Area: 0-3-1-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Fully Furnished ,Face Towards: South & East Faced ,16 Feet 
Rs. 5 Crore 50 Lakh (Negotiable),Location: Sinamangal Tarahal Chowk ,Land Area: 0-2-2-0 ,Floors: 2.5 ,Bedrooms: 22 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Semi Furnished ,Face Towards: South/West Faced ,Highway 
Rs. 5 Crore 50 Lakh (Negotiable),Location: Sinamangal Tarahal Chowk ,Land Area: 0-2-2-0 ,Floors: 2.5 ,Bedrooms: 22 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Semi Furnished ,Face Towards: South/West Faced ,Highway 
Rs. 2 Crore 90 Lakh (Negotiable),Location: Mulpani Tallo Height ,Land Area: 0-4-0-0 ,Floors: 3 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Fully Furnished ,Face Towards: East faced ,10 Feet 
Rs. 2 Crore 90 Lakh (Negotiable),Location: Mulpani Tallo Height ,Land Area: 0-4-0-0 ,Floors: 3 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Fully Furnished ,Face Towards: East faced ,10 Feet 
Rs. 4 Crore 25 Lakh (Negotiable),Location: Kalanki Lampati Marga ,Land Area: 0-4-2-0 ,Floors: 3 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: North Facing ,10 Feet 
Rs. 4 Crore 25 Lakh (Negotiable),Location: Kalanki Lampati Marga ,Land Area: 0-4-2-0 ,Floors: 3 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: North Facing ,10 Feet 
Rs. 1 Crore 55 Lakh (Negotiable),Location: Thapa Chowk ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East faced ,13 Feet 
Rs. 1 Crore 55 Lakh (Negotiable),Location: Thapa Chowk ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East faced ,13 Feet 
Rs. 1 Crore 62 Lakh (Negotiable),Location: Tarkeshwor Lolang ,Land Area: 0-2-2-0 ,Floors: 3 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: East faced ,10 Feet 
Rs. 1 Crore 62 Lakh (Negotiable),Location: Tarkeshwor Lolang ,Land Area: 0-2-2-0 ,Floors: 3 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: East faced ,10 Feet 
Rs. 2 Crore 30 Lakh (Negotiable),Location: Dhalmal Chowk ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,10 Feet 
Rs. 2 Crore 30 Lakh (Negotiable),Location: Dhalmal Chowk ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,10 Feet 
Rs. 2 Crore (Negotiable),Location: Jorpati Nayabasti ,Land Area: 0-3-1-0 ,Floors: 3 ,Bedrooms: 9 ,Bathrooms: 3 ,Living rooms: 0 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: South & East Faced ,13 Feet 
Rs. 2 Crore (Negotiable),Location: Jorpati Nayabasti ,Land Area: 0-3-1-0 ,Floors: 3 ,Bedrooms: 9 ,Bathrooms: 3 ,Living rooms: 0 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: South & East Faced ,13 Feet 
Rs. 0 (Negotiable),Location: Mulpani ,Land Area: 0-5-2-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East/North Faced ,11 Miter 
Rs. 0 (Negotiable),Location: Mulpani ,Land Area: 0-5-2-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East/North Faced ,11 Miter 
Rs. 0 (Negotiable),Location: Jorpati Narayantar ,Land Area: 0-2-2-0 ,Floors: 3 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 3 ,Furnishing Type: Not Furnishing ,Face Towards: East faced ,10 Feet 
Rs. 0 (Negotiable),Location: Jorpati Narayantar ,Land Area: 0-2-2-0 ,Floors: 3 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 3 ,Furnishing Type: Not Furnishing ,Face Towards: East faced ,10 Feet 
Rs. 2 Crore 80 Lakh (Negotiable),Location: Madhyapur Thimi Nikoshera ,Land Area: 0-3-1-0 ,Floors: 3 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,13 Feet 
Rs. 2 Crore 80 Lakh (Negotiable),Location: Madhyapur Thimi Nikoshera ,Land Area: 0-3-1-0 ,Floors: 3 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,13 Feet 
Rs. 2 Crore 30 Lakh (Negotiable),Location: Har har mahadev ,Land Area: 0-3-1-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East faced ,3 Feet 
Rs. 2 Crore 30 Lakh (Negotiable),Location: Har har mahadev ,Land Area: 0-3-1-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East faced ,3 Feet 
Rs. 7 Crore 70 Lakh (Negotiable),Location: Bhaisepati Sainbu ,Land Area: 0-5-0-1 ,Floors: 2 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: South & East Faced ,11 Miter 
Rs. 7 Crore 70 Lakh (Negotiable),Location: Bhaisepati Sainbu ,Land Area: 0-5-0-1 ,Floors: 2 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: South & East Faced ,11 Miter 
Rs. 4 Crore (Negotiable),Location: Dhumbarahi Chappal Karkhana ,Land Area: 0-4-3-3 ,Floors: 3.5 ,Bedrooms: 10 ,Bathrooms: 5 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: West Feced ,20 Feet 
Rs. 4 Crore (Negotiable),Location: Dhumbarahi Chappal Karkhana ,Land Area: 0-4-3-3 ,Floors: 3.5 ,Bedrooms: 10 ,Bathrooms: 5 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: West Feced ,20 Feet 
Rs. 2 Crore 40 Lakh (Negotiable),Location: Jarankhu Futung ,Land Area: 0-3-1-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: West Feced ,13 Feet 
Rs. 2 Crore 40 Lakh (Negotiable),Location: Jarankhu Futung ,Land Area: 0-3-1-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: West Feced ,13 Feet 
Rs. 3 Crore 65 Lakh (Negotiable),Location: Balaju Basantanagar ,Land Area: 0-5-0-0 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East/North faced ,18 Feet 
Rs. 3 Crore 65 Lakh (Negotiable),Location: Balaju Basantanagar ,Land Area: 0-5-0-0 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East/North faced ,18 Feet 
Rs. 3 Crore 50 Lakh (Negotiable),Location: Imadol Mahalaxmi ,Land Area: 0-3-0-2 ,Floors: 3 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: North Faced ,14 Feet 
Rs. 3 Crore 50 Lakh (Negotiable),Location: Imadol Mahalaxmi ,Land Area: 0-3-0-2 ,Floors: 3 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: North Faced ,14 Feet 
Rs. 1 Crore 65 Lakh (Negotiable),Location: Tokha Chandeshwori ,Land Area: 3 Aana 1 Paisa ,Floors: 1.5 ,Bedrooms: 3 ,Bathrooms: 2 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: North/East Faced ,10 Feet 
Rs. 1 Crore 65 Lakh (Negotiable),Location: Tokha Chandeshwori ,Land Area: 3 Aana 1 Paisa ,Floors: 1.5 ,Bedrooms: 3 ,Bathrooms: 2 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: North/East Faced ,10 Feet 
Rs. 3 Crore 75 Lakh (Negotiable),Location: Tarkeshwor Lolang ,Land Area: 0-5-0-1 ,Floors: 2.5 ,Bedrooms: 3 ,Bathrooms: 5 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Fully Furnished ,Face Towards: East faced ,18 Feet 
Rs. 3 Crore 75 Lakh (Negotiable),Location: Tarkeshwor Lolang ,Land Area: 0-5-0-1 ,Floors: 2.5 ,Bedrooms: 3 ,Bathrooms: 5 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Fully Furnished ,Face Towards: East faced ,18 Feet 
Rs. 3 Crore 80 Lakh (Negotiable),Location: Baluwatar ,Land Area: 0-3-2-0 ,Floors: 3 ,Bedrooms: 11 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: West Feced ,22 Feet 
Rs. 3 Crore 80 Lakh (Negotiable),Location: Baluwatar ,Land Area: 0-3-2-0 ,Floors: 3 ,Bedrooms: 11 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: West Feced ,22 Feet 
Rs. 5 Crore 25 Lakh (Negotiable),Location: Anamnagar ,Land Area: 0-4-0-1 ,Floors: 3 ,Bedrooms: 9 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,10 Feet 
Rs. 5 Crore 25 Lakh (Negotiable),Location: Anamnagar ,Land Area: 0-4-0-1 ,Floors: 3 ,Bedrooms: 9 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,10 Feet 
Rs. 2 Crore 90 Lakh (Negotiable),Location: Pepsicola ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 8 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East faced ,20 Feet 
Rs. 2 Crore 90 Lakh (Negotiable),Location: Pepsicola ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 8 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East faced ,20 Feet 
Rs. 7 Crore 25 Lakh (Negotiable),Location: Bhaisepati Safal Marga Tole ,Land Area: 0-5-2-0 ,Floors: 3 ,Bedrooms: 7 ,Bathrooms: 8 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East faced ,10 Feet 
Rs. 7 Crore 25 Lakh (Negotiable),Location: Bhaisepati Safal Marga Tole ,Land Area: 0-5-2-0 ,Floors: 3 ,Bedrooms: 7 ,Bathrooms: 8 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East faced ,10 Feet 
Rs. 11 Crore (Negotiable),Location: Sanobharyang Colony ,Land Area: 0-13-0-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 5 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: East faced ,6 Miter 
Rs. 11 Crore (Negotiable),Location: Sanobharyang Colony ,Land Area: 0-13-0-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 5 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: East faced ,6 Miter 
Rs. 1 Crore 15 Lakh (Negotiable),Location: Gatthaghar ,Land Area: 2 Aana ,Floors: 2 ,Bedrooms: 5 ,Bathrooms: 2 ,Living rooms: 0 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East Faced ,4 Feet 
Rs. 1 Crore 15 Lakh (Negotiable),Location: Gatthaghar ,Land Area: 2 Aana ,Floors: 2 ,Bedrooms: 5 ,Bathrooms: 2 ,Living rooms: 0 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East Faced ,4 Feet 
Rs. 60 Lakh Per aana (Negotiable),Location: Kapan Nayabazar ,Land Area: 0-9-0-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 2 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,13 Feet 
Rs. 60 Lakh Per aana (Negotiable),Location: Kapan Nayabazar ,Land Area: 0-9-0-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 2 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,13 Feet 
Rs. 1 Crore 60 Lakh (Negotiable),Location: Thimi Bode ,Land Area: 0-3-2-0 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 1 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: West Feced ,13 Feet 
Rs. 1 Crore 60 Lakh (Negotiable),Location: Thimi Bode ,Land Area: 0-3-2-0 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 1 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: West Feced ,13 Feet 
Rs. 4 Crore (Negotiable),Location: Koteshwor Mahadevasthan ,Land Area: 0-4-0-0 ,Floors: 4 ,Bedrooms: 7 ,Bathrooms: 2 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: East faced ,13 Feet 
Rs. 4 Crore (Negotiable),Location: Koteshwor Mahadevasthan ,Land Area: 0-4-0-0 ,Floors: 4 ,Bedrooms: 7 ,Bathrooms: 2 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: East faced ,13 Feet 
Rs. 4 Crore 25 Lakh (Negotiable),Location: Jorpati Narayantar ,Land Area: 0-5-2-3 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: West/South Faced ,24 Feet 
Rs. 4 Crore 25 Lakh (Negotiable),Location: Jorpati Narayantar ,Land Area: 0-5-2-3 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: West/South Faced ,24 Feet 
Rs. 9 Crore 50 lakh (Negotiable),Location: Sukedhara Akhanda Marga ,Land Area: 0-10-0-0 ,Floors: 3.5 ,Bedrooms: 15 ,Bathrooms: 9 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Fully Furnished ,Face Towards: South/West Faced ,16 Feet 
Rs. 9 Crore 50 lakh (Negotiable),Location: Sukedhara Akhanda Marga ,Land Area: 0-10-0-0 ,Floors: 3.5 ,Bedrooms: 15 ,Bathrooms: 9 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Fully Furnished ,Face Towards: South/West Faced ,16 Feet 
Rs. 3 Crore 75 Lakh (Negotiable),Location: Tinkune Shantinagar ,Land Area: 0-2-3-2 ,Floors: 4.5 ,Bedrooms: 5 ,Bathrooms: 5 ,Living rooms: 4 ,Kitchens: 3 ,Furnishing Type: Fully Furnished ,Face Towards: East faced ,6 Feet 
Rs. 3 Crore 75 Lakh (Negotiable),Location: Tinkune Shantinagar ,Land Area: 0-2-3-2 ,Floors: 4.5 ,Bedrooms: 5 ,Bathrooms: 5 ,Living rooms: 4 ,Kitchens: 3 ,Furnishing Type: Fully Furnished ,Face Towards: East faced ,6 Feet 
Rs. 2 Crore 95 Lakh (Negotiable),Location: Bhaktpur Sipadol ,Land Area: 0-4-2-0 ,Floors: 3.5 ,Bedrooms: 6 ,Bathrooms: 7 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: East faced ,20 Feet 
Rs. 2 Crore 95 Lakh (Negotiable),Location: Bhaktpur Sipadol ,Land Area: 0-4-2-0 ,Floors: 3.5 ,Bedrooms: 6 ,Bathrooms: 7 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: East faced ,20 Feet 
Rs. 6 Crore 50 Lakh (Negotiable),Location: Machha Pokhari Basantanagar ,Land Area: 0-4-0-0 ,Floors: 4.5 ,Bedrooms: 7 ,Bathrooms: 9 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Fully Furnished ,Face Towards: South/West Faced ,20/10 Feet 
Rs. 6 Crore 50 Lakh (Negotiable),Location: Machha Pokhari Basantanagar ,Land Area: 0-4-0-0 ,Floors: 4.5 ,Bedrooms: 7 ,Bathrooms: 9 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Fully Furnished ,Face Towards: South/West Faced ,20/10 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Kalanki Lri Khadkaghaun ,Land Area: 6 Aana ,Floors: 2.5 ,Bedrooms: 3 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: East/West Faced ,13 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Kalanki Lri Khadkaghaun ,Land Area: 6 Aana ,Floors: 2.5 ,Bedrooms: 3 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: East/West Faced ,13 Feet 
Rs. 2 Crore 60 Lakh (Negotiable),Location: Kumarigaal Chabahil ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: South Faced ,13 Feet 
Rs. 2 Crore 60 Lakh (Negotiable),Location: Kumarigaal Chabahil ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: South Faced ,13 Feet 
Rs. 1 Crore 95 Lakh (Negotiable),Location: Bhaktpur Katunje ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East faced ,13 Feet 
Rs. 1 Crore 95 Lakh (Negotiable),Location: Bhaktpur Katunje ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East faced ,13 Feet 
Rs. 1 Crore 95 Lakh (Negotiable),Location: Sundarijal ,Land Area: 4 Aana ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: East faced ,13 Feet 
Rs. 1 Crore 95 Lakh (Negotiable),Location: Sundarijal ,Land Area: 4 Aana ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: East faced ,13 Feet 
Rs. 0 (Negotiable),Location: Budhanilkantha Pasikot ,Land Area: 4 Aaana ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East Faced ,20 Feet 
Rs. 0 (Negotiable),Location: Budhanilkantha Pasikot ,Land Area: 4 Aaana ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East Faced ,20 Feet 
Rs. 0 (Negotiable),Location: Budhanilkantha Bhangal ,Land Area: 4 Aana/3Aana1Dam ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: East/South faced ,13 Feet 
Rs. 0 (Negotiable),Location: Budhanilkantha Bhangal ,Land Area: 4 Aana/3Aana1Dam ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: East/South faced ,13 Feet 
Rs. 4 Crore 55 Lakh (Negotiable),Location: Harisiddhi ,Land Area: 0-7-1-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: East/South faced ,20 Feet 
Rs. 4 Crore 55 Lakh (Negotiable),Location: Harisiddhi ,Land Area: 0-7-1-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: East/South faced ,20 Feet 
Rs. 2 Crore 55 Lakh (Negotiable),Location: Dhumbarahi Omcolony ,Land Area: 3 aana 2 paisa ,Floors: 3 ,Bedrooms: 8 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East faced ,13 Feet 
Rs. 2 Crore 55 Lakh (Negotiable),Location: Dhumbarahi Omcolony ,Land Area: 3 aana 2 paisa ,Floors: 3 ,Bedrooms: 8 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East faced ,13 Feet 
Rs. 6 Crore 50 Lakh (Negotiable),Location: Kathmandu Aarubari Sherpacolony ,Land Area: 6 Aana ,Floors: 3.5 ,Bedrooms: 12 ,Bathrooms: 9 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: East & West Faced ,22 Feet 
Rs. 6 Crore 50 Lakh (Negotiable),Location: Kathmandu Aarubari Sherpacolony ,Land Area: 6 Aana ,Floors: 3.5 ,Bedrooms: 12 ,Bathrooms: 9 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: East & West Faced ,22 Feet 
Rs. 2 Crore 10 Lakh (Negotiable),Location: Kathmandu Sitapaila Dadapauwa Taukhel ,Land Area: 3 Aana 1 Paisa 2 Daam ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: West/South Faced ,13 Feet 
Rs. 2 Crore 10 Lakh (Negotiable),Location: Kathmandu Sitapaila Dadapauwa Taukhel ,Land Area: 3 Aana 1 Paisa 2 Daam ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: West/South Faced ,13 Feet 
Rs. 3 Crore 30 Lakh (Negotiable),Location: Kathmandu Pepsicola Chapro ,Land Area: 3 Aana ,Floors: 2 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 0 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: South Faced ,17 Feet 
Rs. 3 Crore 30 Lakh (Negotiable),Location: Kathmandu Pepsicola Chapro ,Land Area: 3 Aana ,Floors: 2 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 0 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: South Faced ,17 Feet 
Rs. 0 (Negotiable),Location: Kathmandu Bansbari ,Land Area: 0-0-0-0 ,Floors: 4 ,Bedrooms: 9 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: East faced , 
Rs. 0 (Negotiable),Location: Kathmandu Bansbari ,Land Area: 0-0-0-0 ,Floors: 4 ,Bedrooms: 9 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: East faced , 
Rs. 1 Crore 90 Lakh (Negotiable),Location: Kathmandu Teku Fsinga ,Land Area: 0-1-3-0 ,Floors: 5.5 ,Bedrooms: 6 ,Bathrooms: 2 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: West Feced ,13 Feet 
