price,location,area,facing,no_of_bedroom,no_of_bathroom,no_of_livingroom,no_of_kitchen,parking,road_size,furniture,no_of_flat
42500000.0, Kalanki Lampati Marga ,1540.12,North,4.0,3.0,2.0,1.0,,10, Semi Furnishing , 3 
42500000.0, Kalanki Lampati Marga ,1540.12,North,4.0,3.0,2.0,1.0,,10, Semi Furnishing , 3 
15500000.0, Thapa Chowk ,1026.75,East,4.0,3.0,1.0,2.0,,13, Semi Furnishing , 2.5 
15500000.0, Thapa Chowk ,1026.75,East,4.0,3.0,1.0,2.0,,13, Semi Furnishing , 2.5 
16200000.0, Tarkeshwor Lolang ,855.62,East,5.0,3.0,3.0,3.0,,10, Semi Furnishing , 3 
16200000.0, Tarkeshwor Lolang ,855.62,East,5.0,3.0,3.0,3.0,,10, Semi Furnishing , 3 
23000000.0, Dhalmal Chowk ,1026.75,South,6.0,3.0,2.0,2.0,,10, Semi Furnishing , 2.5 
23000000.0, Dhalmal Chowk ,1026.75,South,6.0,3.0,2.0,2.0,,10, Semi Furnishing , 2.5 
20000000.0, Jorpati Nayabasti ,1112.31,South,9.0,3.0,0.0,3.0,,13, Semi Furnishing , 3 
20000000.0, Jorpati Nayabasti ,1112.31,South,9.0,3.0,0.0,3.0,,13, Semi Furnishing , 3 
0.0, Mulpani ,1882.37,East/North,5.0,3.0,2.0,2.0,,11, Semi Furnishing , 2.5 
0.0, Mulpani ,1882.37,East/North,5.0,3.0,2.0,2.0,,11, Semi Furnishing , 2.5 
0.0, Jorpati Narayantar ,855.62,East,5.0,3.0,2.0,3.0,,10, Not Furnishing , 3 
0.0, Jorpati Narayantar ,855.62,East,5.0,3.0,2.0,3.0,,10, Not Furnishing , 3 
28000000.0, Madhyapur Thimi Nikoshera ,1112.31,South,4.0,3.0,2.0,2.0,,13, Semi Furnishing , 3 
28000000.0, Madhyapur Thimi Nikoshera ,1112.31,South,4.0,3.0,2.0,2.0,,13, Semi Furnishing , 3 
23000000.0, Har har mahadev ,1112.31,East,5.0,3.0,1.0,2.0,,3, Semi Furnishing , 2.5 
23000000.0, Har har mahadev ,1112.31,East,5.0,3.0,1.0,2.0,,3, Semi Furnishing , 2.5 
77000000.0, Bhaisepati Sainbu ,1732.64,South,5.0,3.0,2.0,3.0,,11, Semi Furnishing , 2 
77000000.0, Bhaisepati Sainbu ,1732.64,South,5.0,3.0,2.0,3.0,,11, Semi Furnishing , 2 
40000000.0, Dhumbarahi Chappal Karkhana ,1689.85,West,10.0,5.0,1.0,2.0,,20, Semi Furnishing , 3.5 
40000000.0, Dhumbarahi Chappal Karkhana ,1689.85,West,10.0,5.0,1.0,2.0,,20, Semi Furnishing , 3.5 
24000000.0, Jarankhu Futung ,1112.31,West,7.0,5.0,2.0,2.0,,13, Semi Furnished , 2.5 
24000000.0, Jarankhu Futung ,1112.31,West,7.0,5.0,2.0,2.0,,13, Semi Furnished , 2.5 
36500000.0, Balaju Basantanagar ,1711.25,East/North,4.0,3.0,2.0,2.0,,18, Semi Furnished , 2.5 
36500000.0, Balaju Basantanagar ,1711.25,East/North,4.0,3.0,2.0,2.0,,18, Semi Furnished , 2.5 
35000000.0, Imadol Mahalaxmi ,1069.53,North,4.0,3.0,2.0,1.0,,14, Semi Furnished , 3 
35000000.0, Imadol Mahalaxmi ,1069.53,North,4.0,3.0,2.0,1.0,,14, Semi Furnished , 3 
16500000.0, Tokha Chandeshwori ,1112.31,North/East,3.0,2.0,1.0,1.0,,10, Semi Furnishing , 1.5 
16500000.0, Tokha Chandeshwori ,1112.31,North/East,3.0,2.0,1.0,1.0,,10, Semi Furnishing , 1.5 
37500000.0, Tarkeshwor Lolang ,1732.64,East,3.0,5.0,1.0,1.0,,18, Fully Furnished , 2.5 
37500000.0, Tarkeshwor Lolang ,1732.64,East,3.0,5.0,1.0,1.0,,18, Fully Furnished , 2.5 
38000000.0, Baluwatar ,1197.87,West,11.0,3.0,1.0,2.0,,22, Semi Furnished , 3 
38000000.0, Baluwatar ,1197.87,West,11.0,3.0,1.0,2.0,,22, Semi Furnished , 3 
52500000.0, Anamnagar ,1390.39,South,9.0,4.0,1.0,2.0,,10, Semi Furnishing , 3 
52500000.0, Anamnagar ,1390.39,South,9.0,4.0,1.0,2.0,,10, Semi Furnishing , 3 
29000000.0, Pepsicola ,1197.87,East,8.0,3.0,1.0,2.0,,20, Semi Furnishing , 2.5 
29000000.0, Pepsicola ,1197.87,East,8.0,3.0,1.0,2.0,,20, Semi Furnishing , 2.5 
72500000.0, Bhaisepati Safal Marga Tole ,1882.37,East,7.0,8.0,2.0,2.0,,10, Semi Furnishing , 3 
72500000.0, Bhaisepati Safal Marga Tole ,1882.37,East,7.0,8.0,2.0,2.0,,10, Semi Furnishing , 3 
110000000.0, Sanobharyang Colony ,4449.25,East,5.0,5.0,1.0,1.0,,6, Semi Furnishing , 2.5 
110000000.0, Sanobharyang Colony ,4449.25,East,5.0,5.0,1.0,1.0,,6, Semi Furnishing , 2.5 
11500000.0, Gatthaghar ,684.5,East,5.0,2.0,0.0,2.0,,4, Semi Furnished , 2 
11500000.0, Gatthaghar ,684.5,East,5.0,2.0,0.0,2.0,,4, Semi Furnished , 2 
, Kapan Nayabazar ,3080.25,South,5.0,2.0,2.0,2.0,,13, Semi Furnishing , 2.5 
, Kapan Nayabazar ,3080.25,South,5.0,2.0,2.0,2.0,,13, Semi Furnishing , 2.5 
16000000.0, Thimi Bode ,1197.87,West,2.0,1.0,0.0,1.0,,13, Semi Furnishing , 1 
16000000.0, Thimi Bode ,1197.87,West,2.0,1.0,0.0,1.0,,13, Semi Furnishing , 1 
40000000.0, Koteshwor Mahadevasthan ,1369.0,East,7.0,2.0,3.0,3.0,,13, Semi Furnishing , 4 
40000000.0, Koteshwor Mahadevasthan ,1369.0,East,7.0,2.0,3.0,3.0,,13, Semi Furnishing , 4 
42500000.0, Jorpati Narayantar ,1946.54,West/South,4.0,4.0,1.0,1.0,,24, Semi Furnishing , 2.5 
42500000.0, Jorpati Narayantar ,1946.54,West/South,4.0,4.0,1.0,1.0,,24, Semi Furnishing , 2.5 
95000000.0, Sukedhara Akhanda Marga ,3422.5,South/West,15.0,9.0,3.0,3.0,,16, Fully Furnished , 3.5 
95000000.0, Sukedhara Akhanda Marga ,3422.5,South/West,15.0,9.0,3.0,3.0,,16, Fully Furnished , 3.5 
37500000.0, Tinkune Shantinagar ,983.96,East,5.0,5.0,4.0,3.0,,6, Fully Furnished , 4.5 
37500000.0, Tinkune Shantinagar ,983.96,East,5.0,5.0,4.0,3.0,,6, Fully Furnished , 4.5 
29500000.0, Bhaktpur Sipadol ,1540.12,East,6.0,7.0,3.0,3.0,,20, Semi Furnishing , 3.5 
29500000.0, Bhaktpur Sipadol ,1540.12,East,6.0,7.0,3.0,3.0,,20, Semi Furnishing , 3.5 
65000000.0, Machha Pokhari Basantanagar ,1369.0,South/West,7.0,9.0,3.0,3.0,,20/10, Fully Furnished , 4.5 
65000000.0, Machha Pokhari Basantanagar ,1369.0,South/West,7.0,9.0,3.0,3.0,,20/10, Fully Furnished , 4.5 
, Kalanki Lri Khadkaghaun ,2053.5,East/West,3.0,3.0,2.0,1.0,,13, Not Furnishing , 2.5 
, Kalanki Lri Khadkaghaun ,2053.5,East/West,3.0,3.0,2.0,1.0,,13, Not Furnishing , 2.5 
26000000.0, Kumarigaal Chabahil ,1197.87,South,6.0,3.0,2.0,2.0,,13, Not Furnishing , 2.5 
26000000.0, Kumarigaal Chabahil ,1197.87,South,6.0,3.0,2.0,2.0,,13, Not Furnishing , 2.5 
19500000.0, Bhaktpur Katunje ,1026.75,East,5.0,3.0,1.0,2.0,,13, Semi Furnishing , 2.5 
19500000.0, Bhaktpur Katunje ,1026.75,East,5.0,3.0,1.0,2.0,,13, Semi Furnishing , 2.5 
19500000.0, Sundarijal ,1369.0,East,7.0,3.0,2.0,1.0,,13, Not Furnishing , 2.5 
19500000.0, Sundarijal ,1369.0,East,7.0,3.0,2.0,1.0,,13, Not Furnishing , 2.5 
0.0, Budhanilkantha Pasikot ,,East,5.0,4.0,2.0,2.0,,20, Semi Furnished , 2.5 
0.0, Budhanilkantha Pasikot ,,East,5.0,4.0,2.0,2.0,,20, Semi Furnished , 2.5 
0.0, Budhanilkantha Bhangal ,,East/South,6.0,3.0,2.0,2.0,,13, Not Furnishing , 2.5 
0.0, Budhanilkantha Bhangal ,,East/South,6.0,3.0,2.0,2.0,,13, Not Furnishing , 2.5 
45500000.0, Harisiddhi ,2481.31,East/South,5.0,3.0,2.0,1.0,,20, Semi Furnished , 2.5 
45500000.0, Harisiddhi ,2481.31,East/South,5.0,3.0,2.0,1.0,,20, Semi Furnished , 2.5 
25500000.0, Dhumbarahi Omcolony ,1197.87,East,8.0,3.0,2.0,2.0,,13, Semi Furnishing , 3 
25500000.0, Dhumbarahi Omcolony ,1197.87,East,8.0,3.0,2.0,2.0,,13, Semi Furnishing , 3 
65000000.0, Kathmandu Aarubari Sherpacolony ,2053.5,East,12.0,9.0,3.0,3.0,,22, Semi Furnishing , 3.5 
65000000.0, Kathmandu Aarubari Sherpacolony ,2053.5,East,12.0,9.0,3.0,3.0,,22, Semi Furnishing , 3.5 
21000000.0, Kathmandu Sitapaila Dadapauwa Taukhel ,1155.09,West/South,4.0,4.0,1.0,1.0,,13, Not Furnishing , 2.5 
21000000.0, Kathmandu Sitapaila Dadapauwa Taukhel ,1155.09,West/South,4.0,4.0,1.0,1.0,,13, Not Furnishing , 2.5 
33000000.0, Kathmandu Pepsicola Chapro ,1026.75,South,6.0,4.0,0.0,2.0,,17, Not Furnishing , 2 
33000000.0, Kathmandu Pepsicola Chapro ,1026.75,South,6.0,4.0,0.0,2.0,,17, Not Furnishing , 2 
0.0, Kathmandu Bansbari ,0.0,East,9.0,4.0,1.0,2.0,,, Not Furnishing , 4 
0.0, Kathmandu Bansbari ,0.0,East,9.0,4.0,1.0,2.0,,, Not Furnishing , 4 
19000000.0, Kathmandu Teku Fsinga ,598.9300000000001,West,6.0,2.0,1.0,1.0,,13, Not Furnishing , 5.5 
19000000.0, Kathmandu Teku Fsinga ,598.9300000000001,West,6.0,2.0,1.0,1.0,,13, Not Furnishing , 5.5 
27000000.0, Budhanilkantha Kapan Aadarshtole ,1369.0,East,11.0,3.0,0.0,2.0,,13, Not Furnishing , 3 
27000000.0, Budhanilkantha Kapan Aadarshtole ,1369.0,East,11.0,3.0,0.0,2.0,,13, Not Furnishing , 3 
24500000.0, Kathmandu Chandragiri satungal Sangambasti ,1433.17,East,8.0,5.0,1.0,2.0,,13, Semi Furnished , 2.5 
24500000.0, Kathmandu Chandragiri satungal Sangambasti ,1433.17,East,8.0,5.0,1.0,2.0,,13, Semi Furnished , 2.5 
105000000.0, Baneshwor Minbhawan ,2738.0,East,15.0,6.0,0.0,4.0,,20, Semi Furnished , 4 
105000000.0, Baneshwor Minbhawan ,2738.0,East,15.0,6.0,0.0,4.0,,20, Semi Furnished , 4 
16500000.0, Dharmasthali Chisapani ,1433.17,East,2.0,2.0,1.0,1.0,,20, Not Furnishing , 1 
16500000.0, Dharmasthali Chisapani ,1433.17,East,2.0,2.0,1.0,1.0,,20, Not Furnishing , 1 
42000000.0, Hattiban ,1796.81,East,5.0,3.0,2.0,2.0,,10/16, Semi Furnished , 2.5 
42000000.0, Hattiban ,1796.81,East,5.0,3.0,2.0,2.0,,10/16, Semi Furnished , 2.5 
26000000.0, Budhanilkantha Sheraphat ,1240.65,East,6.0,4.0,1.0,2.0,,14, Semi Furnished , 3 
26000000.0, Budhanilkantha Sheraphat ,1240.65,East,6.0,4.0,1.0,2.0,,14, Semi Furnished , 3 
37000000.0, Kalanki ,,South/West,18.0,6.0,3.0,2.0,,20/13, Semi Furnished , 3.5 
37000000.0, Kalanki ,,South/West,18.0,6.0,3.0,2.0,,20/13, Semi Furnished , 3.5 
45000000.0, Basundhara ,1882.37,North/East,6.0,3.0,2.0,2.0,,10, Semi Furnished , 2.5 
45000000.0, Basundhara ,1882.37,North/East,6.0,3.0,2.0,2.0,,10, Semi Furnished , 2.5 
18000000.0, Ochu height Imadol ,1026.75,East,7.0,3.0,1.0,1.0,,13, Not Furnishing , 2.5 
18000000.0, Ochu height Imadol ,1026.75,East,7.0,3.0,1.0,1.0,,13, Not Furnishing , 2.5 
35000000.0, Kadaghari Gauribasti ,1540.12,East,7.0,9.0,4.0,4.0,,20, Semi Furnished , 4 
35000000.0, Kadaghari Gauribasti ,1540.12,East,7.0,9.0,4.0,4.0,,20, Semi Furnished , 4 
20000000.0, Soyambhu ,,North,4.0,2.0,0.0,1.0,,Main, Semi Furnished , 4.5 
20000000.0, Soyambhu ,,North,4.0,2.0,0.0,1.0,,Main, Semi Furnished , 4.5 
35000000.0, New Buspark ,1197.87,East,20.0,5.0,1.0,1.0,,13, Not Furnishing , 4 
35000000.0, New Buspark ,1197.87,East,20.0,5.0,1.0,1.0,,13, Not Furnishing , 4 
25000000.0, Changathali ,1112.31,East,5.0,4.0,2.0,2.0,,13, Semi Furnished , 3 
25000000.0, Changathali ,1112.31,East,5.0,4.0,2.0,2.0,,13, Semi Furnished , 3 
20000000.0, Megha City Tokha ,1112.31,North,5.0,4.0,2.0,2.0,,13, Semi Furnished , 2.5 
20000000.0, Megha City Tokha ,1112.31,North,5.0,4.0,2.0,2.0,,13, Semi Furnished , 2.5 
28500000.0, Duwakot ,2224.62,West,9.0,3.0,2.0,2.0,,13, Semi Furnishing , 2.5 
28500000.0, Duwakot ,2224.62,West,9.0,3.0,2.0,2.0,,13, Semi Furnishing , 2.5 
30000000.0, Budhanilkantha ganeshchwok ,1112.31,South,4.0,4.0,1.0,1.0,,13, Semi Furnished , 2.5 
30000000.0, Budhanilkantha ganeshchwok ,1112.31,South,4.0,4.0,1.0,1.0,,13, Semi Furnished , 2.5 
33000000.0, Charikot ,24984.25,South,16.0,6.0,0.0,1.0,,10, Not Furnishing , 3 
33000000.0, Charikot ,24984.25,South,16.0,6.0,0.0,1.0,,10, Not Furnishing , 3 
36000000.0, Kalanki Lampati ,1796.81,South,7.0,3.0,1.0,1.0,,5, Not Furnishing , 2.5 
36000000.0, Kalanki Lampati ,1796.81,South,7.0,3.0,1.0,1.0,,5, Not Furnishing , 2.5 
0.0, Pepsical sinamangal chwok ,855.62,East/North,4.0,5.0,2.0,2.0,,22/20, Semi Furnishing , 3.5 
0.0, Pepsical sinamangal chwok ,855.62,East/North,4.0,5.0,2.0,2.0,,22/20, Semi Furnishing , 3.5 
362000000.0, Tarkeshwor jitpurfedi ,1369.0,South,2.0,1.0,1.0,1.0,,13, Not Furnishing , 1 
362000000.0, Tarkeshwor jitpurfedi ,1369.0,South,2.0,1.0,1.0,1.0,,13, Not Furnishing , 1 
0.0, Maharajgunj Kantimarga ,,North,6.0,4.0,1.0,2.0,,22, Not Furnishing , 2.5 
0.0, Maharajgunj Kantimarga ,,North,6.0,4.0,1.0,2.0,,22, Not Furnishing , 2.5 
34500000.0, Imadol Mahalaxmi ,1112.31,North,4.0,5.0,3.0,2.0,,20, Semi Furnishing , 3 
34500000.0, Imadol Mahalaxmi ,1112.31,North,4.0,5.0,3.0,2.0,,20, Semi Furnishing , 3 
, Chalnakhel ,1369.0,East,4.0,5.0,1.0,1.0,,12, Semi Furnishing , 2.5 
, Chalnakhel ,1369.0,East,4.0,5.0,1.0,1.0,,12, Semi Furnishing , 2.5 
23000000.0, Chalnakhel ,1369.0,West,6.0,6.0,2.0,1.0,,12, Not Furnishing , 2.5 
23000000.0, Chalnakhel ,1369.0,West,6.0,6.0,2.0,1.0,,12, Not Furnishing , 2.5 
, Bhaisepati Gokulawas ,1197.87,East,4.0,4.0,2.0,2.0,,16, Fully Furnished , 3.5 
, Bhaisepati Gokulawas ,1197.87,East,4.0,4.0,2.0,2.0,,16, Fully Furnished , 3.5 
, Thankot Ittakhel ,1475.95,East,6.0,4.0,3.0,2.0,,13, Semi Furnishing , 2.5 
, Thankot Ittakhel ,1475.95,East,6.0,4.0,3.0,2.0,,13, Semi Furnishing , 2.5 
21000000.0, Ramhiti Bouddha ,1026.75,East,3.0,2.0,1.0,2.0,,18, Not Furnishing , 2 
21000000.0, Ramhiti Bouddha ,1026.75,East,3.0,2.0,1.0,2.0,,18, Not Furnishing , 2 
, Patan ,1197.87,South,4.0,3.0,0.0,1.0,,5, Not Furnishing , 2.5 
, Patan ,1197.87,South,4.0,3.0,0.0,1.0,,5, Not Furnishing , 2.5 
17000000.0, Duwakot ,1369.0,East,2.0,1.0,1.0,1.0,,13, Not Furnishing , 1 
17000000.0, Duwakot ,1369.0,East,2.0,1.0,1.0,1.0,,13, Not Furnishing , 1 
0.0,  ,1711.25,South,13.0,3.0,0.0,0.0,,20, Not Furnishing , 2 
0.0,  ,1711.25,South,13.0,3.0,0.0,0.0,,20, Not Furnishing , 2 
33500000.0, Katunje ,1647.0700000000002,East/South,5.0,3.0,3.0,3.0,,10, Semi Furnished , 2.5 
33500000.0, Katunje ,1647.0700000000002,East/South,5.0,3.0,3.0,3.0,,10, Semi Furnished , 2.5 
33000000.0, Patichwok Kalanki ,1711.25,south,6.0,4.0,2.0,2.0,,13, Semi Furnishing , 2.5 
33000000.0, Patichwok Kalanki ,1711.25,south,6.0,4.0,2.0,2.0,,13, Semi Furnishing , 2.5 
39000000.0, Ramkot ,2481.31,South,3.0,4.0,1.0,1.0,,14, Semi Furnishing , 2 
39000000.0, Ramkot ,2481.31,South,3.0,4.0,1.0,1.0,,14, Semi Furnishing , 2 
, damauli ,1369.0,East/West,3.0,1.0,0.0,1.0,,20/13, Not Furnishing , 1 
, damauli ,1369.0,East/West,3.0,1.0,0.0,1.0,,20/13, Not Furnishing , 1 
22000000.0, MAKAL BAARI ,748.67,East,5.0,3.0,3.0,2.0,,13, Semi Furnishing , 2.5 
22000000.0, MAKAL BAARI ,748.67,East,5.0,3.0,3.0,2.0,,13, Semi Furnishing , 2.5 
0.0, Jarabj ,1026.75,East,2.0,1.0,1.0,1.0,,33, Semi Furnishing , 1 
0.0, Jarabj ,1026.75,East,2.0,1.0,1.0,1.0,,33, Semi Furnishing , 1 
0.0, Tarkeshwor ,1069.53,East,0.0,0.0,0.0,0.0,,18, Not Furnishing , 0 
0.0, Tarkeshwor ,1069.53,East,0.0,0.0,0.0,0.0,,18, Not Furnishing , 0 
0.0, Buddhanagar ,1711.25,North/West,3.0,4.0,2.0,2.0,,16, Semi Furnished , 2.5 
0.0, Buddhanagar ,1711.25,North/West,3.0,4.0,2.0,2.0,,16, Semi Furnished , 2.5 
405000000.0, Swayambhu ,1711.25,South,12.0,4.0,2.0,4.0,,13, Semi Furnished , 3.5 
405000000.0, Swayambhu ,1711.25,South,12.0,4.0,2.0,4.0,,13, Semi Furnished , 3.5 
18000000.0, Changathali ,919.79,East,4.0,3.0,2.0,2.0,,13, Not Furnishing , 2.5 
18000000.0, Changathali ,919.79,East,4.0,3.0,2.0,2.0,,13, Not Furnishing , 2.5 
23000000.0, Thaiba ,1369.0,South,4.0,4.0,3.0,2.0,,20, Not Furnishing , 3 
23000000.0, Thaiba ,1369.0,South,4.0,4.0,3.0,2.0,,20, Not Furnishing , 3 
0.0, Ratopool ,3764.75,North,0.0,0.0,0.0,0.0,,Main, Not Furnishing , 4 
0.0, Ratopool ,3764.75,North,0.0,0.0,0.0,0.0,,Main, Not Furnishing , 4 
0.0, Imadol ,1026.75,East/North,5.0,3.0,1.0,2.0,,14, Not Furnishing , 2.5 
0.0, Imadol ,1026.75,East/North,5.0,3.0,1.0,2.0,,14, Not Furnishing , 2.5 
18000000.0, Matatirtha ,1197.87,East,4.0,3.0,2.0,2.0,,10, Not Furnishing , 2.5 
18000000.0, Matatirtha ,1197.87,East,4.0,3.0,2.0,2.0,,10, Not Furnishing , 2.5 
24000000.0, Baluwakhani ,1026.75,South/East,7.0,2.0,1.0,2.0,,13, Semi Furnishing , 2.5 
24000000.0, Baluwakhani ,1026.75,South/East,7.0,2.0,1.0,2.0,,13, Semi Furnishing , 2.5 
27500000.0, Gaindakot Nawalpur ,,West,3.0,2.0,1.0,1.0,,12/4, Semi Furnished , 2.5 
27500000.0, Gaindakot Nawalpur ,,West,3.0,2.0,1.0,1.0,,12/4, Semi Furnished , 2.5 
26500000.0, Suryabinayak Chundevi Chowk ,1133.7,East/West,14.0,4.0,2.0,1.0,,10, Semi Furnished , 4 
26500000.0, Suryabinayak Chundevi Chowk ,1133.7,East/West,14.0,4.0,2.0,1.0,,10, Semi Furnished , 4 
35000000.0, Swayambhu ,1283.43,East,6.0,0.0,0.0,1.0,,16, Not Furnishing , 2.4 
35000000.0, Swayambhu ,1283.43,East,6.0,0.0,0.0,1.0,,16, Not Furnishing , 2.4 
, Lolang Hariyali Basti ,1112.31,East,10.0,2.0,7.0,2.0,,10, Semi Furnished , 2 
, Lolang Hariyali Basti ,1112.31,East,10.0,2.0,7.0,2.0,,10, Semi Furnished , 2 
16500000.0, Thali ,1454.56,East,2.0,2.0,1.0,1.0,,10, Semi Furnished , 1 
16500000.0, Thali ,1454.56,East,2.0,2.0,1.0,1.0,,10, Semi Furnished , 1 
28000000.0, Bhaktpur Srijana Nagar ,1369.0,East,6.0,3.0,3.0,2.0,,13, Semi Furnished , 3 
28000000.0, Bhaktpur Srijana Nagar ,1369.0,East,6.0,3.0,3.0,2.0,,13, Semi Furnished , 3 
46000000.0, Koteshwor ,1369.0,West,6.0,7.0,3.0,3.0,,13, Fully Furnished , 3.5 
46000000.0, Koteshwor ,1369.0,West,6.0,7.0,3.0,3.0,,13, Fully Furnished , 3.5 
18000000.0, Gokarneshwor Rampam Chowk ,1026.75,South,7.0,3.0,2.0,2.0,,10, Semi Furnished , 2.5 
18000000.0, Gokarneshwor Rampam Chowk ,1026.75,South,7.0,3.0,2.0,2.0,,10, Semi Furnished , 2.5 
32000000.0, Mulpani ,1433.17,East/South,7.0,4.0,2.0,2.0,,14/36, Not Furnishing , 3 
32000000.0, Mulpani ,1433.17,East/South,7.0,4.0,2.0,2.0,,14/36, Not Furnishing , 3 
40000000.0, United Colony Changathali ,1946.54,East,6.0,4.0,2.0,1.0,,11/13, Semi Furnished , 3.5 
40000000.0, United Colony Changathali ,1946.54,East,6.0,4.0,2.0,1.0,,11/13, Semi Furnished , 3.5 
28000000.0, Kapan Tribenichowk ,1347.6,East,6.0,4.0,3.0,2.0,,26, Semi Furnished , 3.5 
28000000.0, Kapan Tribenichowk ,1347.6,East,6.0,4.0,3.0,2.0,,26, Semi Furnished , 3.5 
26000000.0, High Vision Housing Society ,1711.25,West,6.0,4.0,2.0,1.0,,13, Semi Furnished , 2.5 
26000000.0, High Vision Housing Society ,1711.25,West,6.0,4.0,2.0,1.0,,13, Semi Furnished , 2.5 
18000000.0, Tenzing Chowk ,855.62,East,7.0,3.0,1.0,1.0,,12, Semi Furnished , 2.5 
18000000.0, Tenzing Chowk ,855.62,East,7.0,3.0,1.0,1.0,,12, Semi Furnished , 2.5 
26000000.0, Koteshwor ,1369.0,North/East,2.0,1.0,1.0,1.0,,8, Semi Furnished , 1 
26000000.0, Koteshwor ,1369.0,North/East,2.0,1.0,1.0,1.0,,8, Semi Furnished , 1 
, Chuchepati ,,East,0.0,0.0,0.0,0.0,,65, Not Furnishing , 3.5 
, Chuchepati ,,East,0.0,0.0,0.0,0.0,,65, Not Furnishing , 3.5 
29000000.0, Nangkhel Viral Planning ,1369.0,South/East,6.0,4.0,1.0,2.0,,30, Semi Furnished , 2.5 
29000000.0, Nangkhel Viral Planning ,1369.0,South/East,6.0,4.0,1.0,2.0,,30, Semi Furnished , 2.5 
24500000.0, Dadhikot ,1711.25,South/West,10.0,3.0,3.0,2.0,,20, Semi Furnishing , 3.5 
24500000.0, Dadhikot ,1711.25,South/West,10.0,3.0,3.0,2.0,,20, Semi Furnishing , 3.5 
32500000.0, Kapan Lasuntar ,1026.75,South,6.0,6.0,2.0,2.0,,32/16, Semi Furnished , 3.5 
32500000.0, Kapan Lasuntar ,1026.75,South,6.0,6.0,2.0,2.0,,32/16, Semi Furnished , 3.5 
35000000.0, Tokha Dhapasi ,1197.87,North,5.0,3.0,1.0,1.0,,16, Semi Furnishing , 2.5 
35000000.0, Tokha Dhapasi ,1197.87,North,5.0,3.0,1.0,1.0,,16, Semi Furnishing , 2.5 
, Chandol ,3379.71,East,6.0,6.0,1.0,1.0,,20, Fully Furnished , 2.5 
, Chandol ,3379.71,East,6.0,6.0,1.0,1.0,,20, Fully Furnished , 2.5 
10000000.0, Chandragiri-12 Balambu ,1026.75,East,9.0,2.0,1.0,1.0,,8, Semi Furnishing , 3.5 
10000000.0, Chandragiri-12 Balambu ,1026.75,East,9.0,2.0,1.0,1.0,,8, Semi Furnishing , 3.5 
16500000.0, Kathmandu Mulpani ,855.62,South,5.0,2.0,1.0,2.0,,13, Semi Furnishing , 2.5 
16500000.0, Kathmandu Mulpani ,855.62,South,5.0,2.0,1.0,2.0,,13, Semi Furnishing , 2.5 
35000000.0," Kathmandu,Basundhara ",,South,6.0,4.0,1.0,2.0,,12, Semi Furnished , 2.5 
35000000.0," Kathmandu,Basundhara ",,South,6.0,4.0,1.0,2.0,,12, Semi Furnished , 2.5 
62500000.0, Koteshwor Mahadevasthan ,2053.5,East/South,0.0,9.0,0.0,8.0,,12/10Feet, Semi Furnishing , 4 
62500000.0, Koteshwor Mahadevasthan ,2053.5,East/South,0.0,9.0,0.0,8.0,,12/10Feet, Semi Furnishing , 4 
79500000.0, Budhanilkantha Taulung Chautara ,,North/East,8.0,6.0,2.0,2.0,,13, Semi Furnishing , 2.5 
79500000.0, Budhanilkantha Taulung Chautara ,,North/East,8.0,6.0,2.0,2.0,,13, Semi Furnishing , 2.5 
28000000.0, Tikathali ,,West,5.0,4.0,2.0,2.0,,20, Semi Furnishing , 3.5 
28000000.0, Tikathali ,,West,5.0,4.0,2.0,2.0,,20, Semi Furnishing , 3.5 
25000000.0, Kavresthali Karkithok ,1283.43,South/East,6.0,3.0,2.0,4.0,,13, Semi Furnishing , 2.5 
25000000.0, Kavresthali Karkithok ,1283.43,South/East,6.0,3.0,2.0,4.0,,13, Semi Furnishing , 2.5 
25500000.0, Tokha Ganeshthan ,1026.75,South,5.0,4.0,3.0,3.0,,8, Semi Furnishing , 2.5 
25500000.0, Tokha Ganeshthan ,1026.75,South,5.0,4.0,3.0,3.0,,8, Semi Furnishing , 2.5 
, Naikap ,1026.75,East,2.0,1.0,1.0,1.0,,13, Semi Furnishing , 1.5 
, Naikap ,1026.75,East,2.0,1.0,1.0,1.0,,13, Semi Furnishing , 1.5 
, Dholhiti ,2310.18,East,13.0,5.0,4.0,3.0,,13, Semi Furnishing , 3.5 
, Dholhiti ,2310.18,East,13.0,5.0,4.0,3.0,,13, Semi Furnishing , 3.5 
29000000.0, Chhayabahal ,449.2,East/South,9.0,4.0,0.0,1.0,,13, Not Furnishing , 5.5 
29000000.0, Chhayabahal ,449.2,East/South,9.0,4.0,0.0,1.0,,13, Not Furnishing , 5.5 
30000000.0, Manamaiju ,1347.6,East,8.0,2.0,1.0,1.0,,12, Semi Furnishing , 3 
30000000.0, Manamaiju ,1347.6,East,8.0,2.0,1.0,1.0,,12, Semi Furnishing , 3 
, Sinamangal Airport Kalimatidol ,3080.25,East/South,6.0,5.0,3.0,1.0,,13, Semi Furnishing , 2.5 
, Sinamangal Airport Kalimatidol ,3080.25,East/South,6.0,5.0,3.0,1.0,,13, Semi Furnishing , 2.5 
13500000.0, Shankharapur Indreni ,1026.75,East,2.0,1.0,1.0,1.0,,20, Semi Furnishing , 1.5 
13500000.0, Shankharapur Indreni ,1026.75,East,2.0,1.0,1.0,1.0,,20, Semi Furnishing , 1.5 
